y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
5.5760913,6.033195,5.774195,6.006062,5.6778297,5.8134747,5.501689446210399,5.667081211858075
5.3652616,5.2969365,5.4901485,5.5175796,5.506094,5.4352045,5.049148541111453,7.645961723359711
7.4320955,7.553736,7.262656,7.5501328,7.6135073,7.4824257,8.148741651280925,-8.176918475246046
5.1141076,5.054857,5.524367,5.4935775,5.134616,5.264305,5.039291448311444,4.465184614595897
4.9885607,5.014871,5.343285,5.242714,4.9567757,5.109241,4.931814138253839,3.5975984806176426
5.9379354,5.4493637,4.958879,5.761122,5.6461782,5.550696,4.6777807052660805,18.660883138448625
4.389488,4.4924207,4.757315,4.541825,4.5072703,4.5376635,4.721246399047171,-3.8884422407267136
7.6445537,7.787955,7.824165,7.8454843,7.9007764,7.8005867,8.0,-2.492666244506836
5.147227,5.443868,5.6029105,5.705193,5.3646154,5.4527626,5.120617362825658,6.4864296118939775
7.9964995,7.822539,7.8904753,7.8001294,7.8111143,7.864152,7.638272163982407,2.957210555203676
7.46435,7.7379994,7.5724425,7.865861,7.658966,7.6599236,7.769551078621726,-1.410989181299987
5.6575303,6.058416,5.6210475,5.9774175,6.148583,5.8925986,5.375047895336878,9.628765059190002
7.078542,7.218685,6.9790306,7.334592,7.254985,7.173167,7.1249387366083,0.6768969372695108
6.7040877,6.6620235,6.6549635,6.496709,6.9444103,6.692439,5.229147988357856,27.983355877184472
6.939427,7.5320883,7.0201344,7.071647,7.615273,7.235714,7.744727494896693,-6.572387943822005
6.07992,5.9775777,6.193105,5.9285226,5.8559556,6.007016,5.903089986991944,1.7605388903585903
7.749738,7.470185,6.9819536,7.260406,7.611955,7.4148474,6.119186408,21.173745651358207
5.3268323,5.063006,5.5121274,5.276117,5.2377253,5.283162,4.657577319177793,13.431549386216874
7.404075,7.568856,7.1337485,7.531006,7.5410175,7.4357405,7.638272163982407,-2.651538054001226
7.1454053,7.272569,7.367204,7.1676345,7.0342803,7.197419,7.251811972993799,-0.7500581459009158
7.2577314,7.136968,7.2759323,7.337442,7.327688,7.2671523,7.267606240177032,-0.006245945973211699
