y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
5.2008834,5.117028,5.0402675,5.4178114,5.4797945,5.251157,4.431798276,18.48817296994229
7.258517,7.273213,7.7782826,7.4100003,7.1090927,7.365821,5.0,47.3164176940918
4.6067176,4.5003633,4.9778585,4.188078,4.47351,4.549306,4.568636235841013,-0.42310919518710915
5.2216687,4.8098493,5.586211,5.2156267,4.8531356,5.137298,4.924453038607469,4.3222072963444464
7.682382,7.8719764,7.226064,7.7550783,7.5534587,7.6177917,7.823908740944319,-2.634451590497433
5.1557913,5.2134967,5.375269,5.24017,5.427187,5.2823825,5.221848749616356,1.1592396014691853
4.833154,4.738522,5.302943,4.8226867,4.753707,4.8902025,4.4156687756324695,10.746588359707609
5.8063035,6.234442,5.834138,6.082147,6.15915,6.0232363,6.297267974835735,-4.351596616366723
5.7642074,5.9586596,5.8209133,5.905251,5.982581,5.886323,6.167491087293763,-4.558873424468066
5.7030177,5.6849723,6.9553185,6.2141795,6.212052,6.153908,4.7447274948966935,29.699920227197257
7.2026167,6.93578,6.4729486,6.575816,7.088026,6.8550367,5.886056647693163,16.462296335888364
7.140536,7.0512023,7.251314,7.4578156,7.0095983,7.182093,8.00436480540245,-10.272790932571343
7.507781,7.6659665,7.1752195,7.5290155,7.3368254,7.4429617,7.602059991327962,-2.0928313996389685
7.5189295,7.480108,7.706767,7.4649425,7.253089,7.484767,7.443697499232713,0.5517346844839299
4.9991403,5.2291307,5.4720078,5.19667,5.085276,5.196445,4.823908740944319,7.722705119696912
5.9821696,6.1915984,6.087289,6.1138773,6.201707,6.1153283,6.698970004336019,-8.712409400819544
5.203527,5.423819,5.4500995,5.499477,5.468443,5.4090734,5.987162775294828,-9.655481973306467
5.351032,5.3824925,5.0142527,5.439544,5.1754165,5.2725477,4.309803919971486,22.338459469814495
7.3414426,7.3573327,7.7437162,7.343216,7.114459,7.380033,7.040958607678906,4.815742108697124
7.8091083,7.6474843,6.9948893,8.034546,7.6261034,7.622426,6.920818753952375,10.137634057631798
