y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.784632,7.433689,7.84308,7.6179814,7.5159645,7.6390696,7.301029995663981,4.630025650171537
7.347677,6.9342017,7.2617354,7.0539384,7.2094593,7.1614027,7.585026652,-5.585002783830124
4.663022,4.6705303,5.005125,4.4528775,4.6781387,4.6939387,4.882728704344236,-3.8664849846981983
7.641448,7.3913813,7.420007,7.67073,7.421341,7.508981,8.033076458801586,-6.524215642844979
7.414362,7.222969,7.450317,7.1848974,7.554556,7.3654203,7.67778070526608,-4.068367875630218
6.2078376,6.088769,6.1406765,6.1006074,6.0750017,6.1225786,6.413412695328245,-4.534778724429414
7.786874,7.672909,7.5947213,7.68786,7.547592,7.657991,6.537602002101044,17.13761299637828
6.7995744,6.9458647,7.177505,6.8554826,7.1669445,6.9890747,7.207608310501746,-3.031985008842452
6.750727,6.4212284,6.2136683,6.5137935,6.920334,6.5639505,8.154901959985743,-19.509142220923408
6.0817647,6.477661,6.4790196,6.3626676,6.2692623,6.334075,5.522878745280337,14.687923928674726
5.534848,5.713744,5.366988,5.3551664,5.3727255,5.468695,5.823908740944319,-6.099229795965448
6.0144095,5.9999075,6.1069674,5.870752,5.8673496,5.971877,6.148741651,-2.8764349350690233
8.175438,8.284296,8.138767,8.249253,8.064442,8.18244,7.040958607678906,16.212014016860387
5.1481595,4.9815607,5.121249,4.866698,5.0013657,5.0238066,4.668572703479257,7.60904651257661
5.4820714,5.3023233,5.4545546,5.1644826,5.366441,5.3539743,4.431798276,20.808168804526854
7.213216,7.035749,7.268452,6.7713623,7.382289,7.1342134,5.0,42.684268951416016
4.397942,4.6858644,4.674802,4.3170924,4.4607935,4.507299,4.568636235841013,-1.3425732821362748
4.980995,4.9959087,5.062779,4.7202063,4.942066,4.9403906,4.924453038607469,0.3236409834880906
7.653119,7.4400225,7.4442563,7.5522957,7.456338,7.5092063,7.823908740944319,-4.022317441970922
5.4035025,5.321247,5.315396,5.3835974,5.151662,5.315081,5.221848749616356,1.7854283873665826
4.6514797,4.7974777,4.763188,4.5268626,4.577283,4.6632586,4.4156687756324695,5.607073118461812
6.6742616,6.024573,5.827807,5.8030906,6.2465134,6.115249,6.297267974835735,-2.890441039053592
5.754581,5.8932595,5.706451,5.8768167,6.0413866,5.854499,6.167491087293763,-5.07487112090642
5.5496492,6.8131876,5.8611293,5.595905,6.0635643,5.9766874,4.7447274948966935,25.964819639564546
7.6299286,6.9975395,7.2087626,7.296044,7.48353,7.323161,5.886056647693163,24.415403444225532
7.040329,7.1722918,7.186522,6.909928,6.988472,7.0595083,8.00436480540245,-11.804265606376365
7.6228204,7.5076065,7.7473083,7.8835464,7.451336,7.6425233,7.602059991327962,0.5322675359705589
7.447013,7.4497333,7.4137225,7.136457,7.338893,7.357164,7.443697499232713,-1.1625081909121218
5.1207666,4.998056,5.2640667,4.7337594,4.952883,5.013906,4.823908740944319,3.938657866549225
5.997653,6.0691175,6.4259605,6.156208,6.269865,6.1837606,6.698970004336019,-7.690874283616286
